,heartRate,thermal,user_id
2019-04-18 17:10:21.507000064+08:00,87.0,10,aurek10
2019-04-18 17:10:22.999000064+08:00,87.0,10,aurek10
2019-04-18 17:38:21.989000192+08:00,96.0,10,aurek10
2019-04-18 17:38:22.957999872+08:00,97.0,10,aurek10
2019-04-18 17:38:23.844999936+08:00,97.0,10,aurek10
2019-04-18 19:13:30.785000192+08:00,89.0,10,aurek10
2019-04-18 19:13:31.690000128+08:00,89.0,10,aurek10
2019-04-18 19:13:32.540999936+08:00,89.0,10,aurek10
2019-04-18 19:13:34.107000064+08:00,89.0,10,aurek10
2019-04-18 19:13:35.336999936+08:00,89.0,10,aurek10
2019-04-18 21:04:40.473999872+08:00,93.0,10,aurek10
2019-04-18 21:04:41.707000064+08:00,93.0,10,aurek10
2019-04-18 21:35:48.602999808+08:00,95.0,10,aurek10
2019-04-18 21:35:49.732999936+08:00,95.0,10,aurek10
2019-04-18 22:28:18.423000064+08:00,98.0,11,aurek10
2019-04-19 16:17:34.302000128+08:00,93.0,10,aurek10
2019-04-19 16:17:35.524000+08:00,93.0,10,aurek10
2019-04-22 09:19:57.828000+08:00,92.0,10,aurek10
2019-04-22 09:19:59.227000064+08:00,92.0,10,aurek10
2019-04-22 09:20:00.296000+08:00,92.0,10,aurek10
2019-04-22 11:50:04.172000+08:00,88.0,10,aurek10
2019-04-22 11:50:06.823000064+08:00,87.0,10,aurek10
2019-04-22 11:50:07.822000128+08:00,87.0,10,aurek10
2019-04-10 14:54:53.507000064+08:00,69.0,10,aurek14
2019-04-16 08:30:39.365999872+08:00,59.0,11,aurek14
2019-04-16 10:31:15.186000128+08:00,84.0,11,aurek14
2019-04-16 13:02:35.824000+08:00,76.0,11,aurek14
2019-04-19 01:24:12.852999936+08:00,92.0,10,aurek14
2019-04-19 02:02:34.082000128+08:00,74.0,10,aurek14
2019-04-19 02:14:54.085999872+08:00,80.0,10,aurek14
2019-04-19 10:50:09.489000192+08:00,65.0,11,aurek14
2019-04-19 11:45:51.576000+08:00,95.0,11,aurek14
2019-04-19 13:09:15.858000128+08:00,91.0,11,aurek14
2019-04-19 14:37:06.904000+08:00,81.0,11,aurek14
2019-04-20 14:23:16.436999936+08:00,81.0,11,aurek14
2019-04-20 17:53:11.546999808+08:00,81.0,11,aurek14
2019-04-20 22:27:00.177999872+08:00,87.0,9,aurek14
2019-04-21 12:46:17.095000064+08:00,70.0,11,aurek14
2019-04-21 13:09:18.400999936+08:00,66.0,11,aurek14
2019-04-21 16:38:58.512999936+08:00,95.0,11,aurek14
2019-04-21 19:19:19.170000128+08:00,93.0,11,aurek14
2019-03-28 11:55:23.520000+08:00,78.0,10,aurek15
2019-03-28 11:56:02.824999936+08:00,78.0,11,aurek15
2019-03-28 12:34:00.923000064+08:00,90.0,9,aurek15
2019-03-28 13:07:56.898999808+08:00,92.0,9,aurek15
2019-03-28 15:08:05.944000+08:00,138.0,11,aurek15
2019-03-28 17:08:01.512999936+08:00,120.0,10,aurek15
2019-03-29 22:50:14.468000+08:00,107.0,10,aurek15
2019-04-02 13:58:33.276000+08:00,75.0,10,aurek15
2019-04-02 15:00:42.856000+08:00,88.0,10,aurek15
2019-04-02 17:00:40.315000064+08:00,135.0,9,aurek15
2019-04-02 17:39:15.621999872+08:00,108.0,10,aurek15
2019-04-03 12:49:04.472999936+08:00,76.0,10,aurek15
2019-04-03 13:06:06.125999872+08:00,123.0,10,aurek15
2019-04-03 15:06:08.240000+08:00,130.0,10,aurek15
2019-04-03 17:06:09.737999872+08:00,144.0,10,aurek15
2019-04-03 18:57:51.324000+08:00,137.0,11,aurek15
2019-04-05 16:04:05.144000+08:00,76.0,9,aurek15
2019-04-05 17:03:30.289999872+08:00,127.0,9,aurek15
2019-04-06 18:28:41.867000064+08:00,70.0,10,aurek15
2019-04-07 08:16:17.120000+08:00,67.0,10,aurek15
2019-04-07 09:38:53.305000192+08:00,67.0,10,aurek15
2019-04-07 11:17:46.969000192+08:00,65.0,10,aurek15
2019-04-08 09:37:08.576000+08:00,96.0,10,aurek15
2019-04-09 08:04:09.982000128+08:00,58.0,10,aurek15
2019-04-15 15:58:38.140999936+08:00,138.0,10,aurek15
2019-04-10 14:55:55.624000+08:00,69.0,10,aurek16
2019-04-17 15:44:00.304000+08:00,119.0,10,aurek16
2019-04-17 15:50:41.424000+08:00,85.0,10,aurek16
2019-04-17 19:04:11.963000064+08:00,90.0,11,aurek16
2019-04-18 15:24:57.197999872+08:00,114.0,11,aurek16
2019-04-18 15:24:57.997999872+08:00,115.0,11,aurek16
2019-04-22 11:49:14.345999872+08:00,110.0,9,aurek16
2019-04-22 13:05:26.617000192+08:00,91.0,11,aurek16
2019-04-10 14:53:13.529999872+08:00,68.0,10,aurek17
2019-04-12 16:49:45.267000064+08:00,85.0,11,aurek18
2019-04-10 14:52:06.108999936+08:00,60.0,10,aurek19
2019-04-18 17:11:28.428999936+08:00,89.0,11,aurek19
2019-04-18 17:11:29.163000064+08:00,89.0,11,aurek19
2019-04-18 17:46:41.544000+08:00,107.0,11,aurek19
2019-04-18 18:33:56.930000128+08:00,130.0,11,aurek19
2019-04-20 09:11:33.832000+08:00,106.0,11,aurek19
2019-04-20 11:32:32.710000128+08:00,106.0,10,aurek19
2019-04-21 09:11:35.729000192+08:00,87.0,10,aurek19
2019-04-22 13:11:33.913000192+08:00,93.0,11,aurek19
2019-03-29 14:46:23.720000+08:00,64.0,10,aurek2
2019-03-29 14:46:26.432000+08:00,64.0,10,aurek2
2019-03-29 15:16:58.193000192+08:00,60.0,10,aurek2
2019-03-29 17:16:57.385999872+08:00,100.0,10,aurek2
2019-03-29 17:39:06.639000064+08:00,106.0,10,aurek2
2019-03-29 19:19:25.760000+08:00,99.0,10,aurek2
2019-03-30 09:12:17.224000+08:00,101.0,10,aurek2
2019-03-30 09:12:20.917999872+08:00,101.0,10,aurek2
2019-03-30 10:52:33.102999808+08:00,90.0,9,aurek2
2019-03-30 11:12:21.874000128+08:00,94.0,9,aurek2
2019-03-30 13:12:16.136000+08:00,67.0,9,aurek2
2019-03-30 15:12:16.956000+08:00,84.0,9,aurek2
2019-03-30 17:12:21.892999936+08:00,85.0,9,aurek2
2019-03-31 13:58:42.966000128+08:00,104.0,11,aurek2
2019-03-31 15:53:47.548000+08:00,78.0,11,aurek2
2019-03-31 19:45:21.494999808+08:00,84.0,11,aurek2
2019-04-08 16:36:04.710000128+08:00,72.0,10,aurek2
2019-04-08 17:02:18.693000192+08:00,73.0,10,aurek2
2019-04-08 20:23:11.164000+08:00,106.0,10,aurek2
2019-04-09 07:38:14.473999872+08:00,119.0,11,aurek2
2019-04-09 09:02:13.175000064+08:00,68.0,10,aurek2
2019-04-09 11:02:17.359000064+08:00,57.0,10,aurek2
2019-04-09 13:02:19.125999872+08:00,64.0,10,aurek2
2019-04-09 17:02:12.499000064+08:00,72.0,10,aurek2
2019-04-10 10:46:48.124999936+08:00,96.0,11,aurek2
2019-04-10 11:00:28.667000064+08:00,109.0,11,aurek2
2019-04-10 11:02:14.607000064+08:00,84.0,11,aurek2
2019-04-10 13:02:19.150000128+08:00,83.0,11,aurek2
2019-04-10 14:03:20.694000128+08:00,91.0,11,aurek2
2019-04-10 14:41:45.408999936+08:00,72.0,10,aurek2
2019-04-10 15:02:15.137000192+08:00,80.0,11,aurek2
2019-04-10 17:02:15.280999936+08:00,66.0,9,aurek2
2019-04-11 09:02:32.140000+08:00,75.0,10,aurek2
2019-04-11 11:02:16.742000128+08:00,66.0,10,aurek2
2019-04-11 13:02:25.377000192+08:00,70.0,9,aurek2
2019-04-11 15:13:53.313999872+08:00,67.0,10,aurek2
2019-04-11 17:13:55.980999936+08:00,59.0,10,aurek2
2019-04-13 07:46:40.578000128+08:00,79.0,11,aurek2
2019-04-13 09:14:02.612000+08:00,114.0,11,aurek2
2019-04-13 11:13:53.684999936+08:00,108.0,11,aurek2
2019-04-13 19:05:02.524000+08:00,104.0,11,aurek2
2019-04-13 21:27:18.288999936+08:00,84.0,11,aurek2
2019-04-13 21:47:43.002000128+08:00,103.0,11,aurek2
2019-04-15 08:54:26.156000+08:00,102.0,11,aurek2
2019-04-15 09:13:58.491000064+08:00,99.0,11,aurek2
2019-04-15 10:45:41.737999872+08:00,66.0,10,aurek2
2019-04-15 11:14:00.503000064+08:00,72.0,10,aurek2
2019-04-15 12:53:52.125999872+08:00,80.0,11,aurek2
2019-04-15 13:14:22.520000+08:00,81.0,10,aurek2
2019-04-11 13:15:26.288000+08:00,85.0,10,aurek20
2019-04-11 15:15:25.836000+08:00,131.0,11,aurek20
2019-04-12 09:11:44.190000128+08:00,82.0,10,aurek20
2019-04-12 11:11:45.973999872+08:00,87.0,11,aurek20
2019-04-18 09:39:09.410000128+08:00,94.0,10,aurek20
2019-04-18 09:59:00.854000128+08:00,90.0,10,aurek20
2019-04-10 14:07:30.320000+08:00,95.0,10,aurek25
2019-04-10 14:07:31.992999936+08:00,95.0,11,aurek25
2019-04-10 14:07:33.776000+08:00,95.0,10,aurek25
2019-04-10 14:07:38.612999936+08:00,95.0,10,aurek25
2019-03-26 14:50:06.762000128+08:00,71.0,10,aurek3
2019-04-18 09:03:59.792000+08:00,60.0,10,aurek3
2019-04-18 11:03:59.490000128+08:00,122.0,11,aurek3
2019-04-18 13:03:59.546000128+08:00,78.0,11,aurek3
2019-03-25 12:01:30.992999936+08:00,82.0,11,aurek4
2019-04-15 13:33:17.484999936+08:00,102.0,10,aurek5
2019-04-15 13:44:41.200000+08:00,102.0,10,aurek5
2019-04-15 16:39:22.120999936+08:00,77.0,10,aurek5
2019-04-15 17:19:05.950000128+08:00,76.0,10,aurek5
2019-03-26 15:17:13.117000192+08:00,99.0,11,aurek7
2019-03-26 16:31:09.131000064+08:00,79.0,9,aurek7
2019-03-26 17:17:05.468000+08:00,76.0,9,aurek7
2019-03-26 17:17:08.996999936+08:00,76.0,9,aurek7
2019-03-26 23:22:44.144000+08:00,107.0,10,aurek7
2019-03-27 09:17:07.957999872+08:00,115.0,10,aurek7
2019-03-27 11:17:06.792999936+08:00,113.0,10,aurek7
2019-03-27 11:17:22.119000064+08:00,111.0,10,aurek7
2019-03-27 13:17:08.000999936+08:00,122.0,10,aurek7
2019-03-27 15:17:11.134000128+08:00,96.0,10,aurek7
2019-03-27 17:17:10.686000128+08:00,75.0,10,aurek7
2019-03-28 09:06:22.177999872+08:00,118.0,10,aurek7
2019-03-28 11:18:59.139000064+08:00,77.0,10,aurek7
2019-03-28 13:19:05.553999872+08:00,80.0,10,aurek7
2019-03-28 15:18:58.918999808+08:00,92.0,10,aurek7
2019-03-28 17:19:00.056999936+08:00,90.0,9,aurek7
2019-03-29 09:04:07.562000128+08:00,82.0,9,aurek7
2019-03-29 09:48:54.243000064+08:00,112.0,10,aurek7
2019-03-29 11:04:11.992000+08:00,85.0,10,aurek7
2019-03-29 13:04:06.828999936+08:00,88.0,10,aurek7
2019-03-29 15:04:09.868000+08:00,70.0,10,aurek7
2019-03-29 17:04:06.323000064+08:00,93.0,10,aurek7
2019-03-30 15:12:06.101999872+08:00,92.0,10,aurek7
2019-03-31 15:04:12.380999936+08:00,92.0,10,aurek7
2019-03-31 18:22:56.196999936+08:00,92.0,10,aurek7
2019-04-01 09:04:14.520000+08:00,62.0,10,aurek7
2019-04-01 11:04:14.137000192+08:00,89.0,10,aurek7
2019-04-01 13:04:11.840000+08:00,70.0,9,aurek7
2019-04-02 09:14:02.822000128+08:00,59.0,10,aurek7
2019-04-03 09:10:44.908000+08:00,56.0,10,aurek7
2019-04-03 11:10:40.675000064+08:00,64.0,10,aurek7
2019-04-03 13:10:40.140000+08:00,79.0,10,aurek7
2019-04-03 15:10:44.668999936+08:00,77.0,10,aurek7
2019-04-03 17:50:04.641999872+08:00,72.0,10,aurek7
2019-04-04 09:10:46.132000+08:00,60.0,10,aurek7
2019-04-04 11:10:45.268000+08:00,87.0,11,aurek7
2019-04-04 13:10:43.142999808+08:00,71.0,11,aurek7
2019-04-04 15:10:44.372999936+08:00,90.0,10,aurek7
2019-04-04 17:10:42.936999936+08:00,74.0,9,aurek7
2019-04-05 06:41:25.776999936+08:00,113.0,10,aurek7
2019-04-05 09:10:44.025000192+08:00,77.0,9,aurek7
2019-04-05 11:10:45.852999936+08:00,76.0,9,aurek7
2019-04-05 13:10:50.927000064+08:00,73.0,10,aurek7
2019-04-05 13:49:31.624999936+08:00,62.0,10,aurek7
2019-04-05 15:27:55.200999936+08:00,74.0,10,aurek7
2019-04-05 17:22:46.523000064+08:00,79.0,10,aurek7
2019-04-07 20:54:32.135000064+08:00,96.0,10,aurek7
2019-04-09 09:08:02.098000128+08:00,58.0,10,aurek7
2019-04-09 11:08:05.121999872+08:00,116.0,11,aurek7
2019-04-09 13:08:01.952000+08:00,99.0,10,aurek7
2019-04-09 15:07:59.532999936+08:00,79.0,10,aurek7
2019-04-09 17:07:59.895000064+08:00,76.0,9,aurek7
2019-04-10 09:08:08.116000+08:00,81.0,10,aurek7
2019-04-10 11:10:59.216999936+08:00,76.0,11,aurek7
2019-04-10 13:08:02.941999872+08:00,89.0,11,aurek7
2019-04-10 15:08:04.516000+08:00,72.0,10,aurek7
2019-04-10 17:08:00.884999936+08:00,68.0,10,aurek7
2019-04-11 09:08:05.851000064+08:00,111.0,11,aurek7
2019-04-11 11:08:03.598000128+08:00,62.0,9,aurek7
2019-04-11 13:08:06.128999936+08:00,70.0,10,aurek7
2019-04-11 15:08:02.344000+08:00,111.0,10,aurek7
2019-04-11 17:08:03.160000+08:00,83.0,10,aurek7
2019-04-12 09:08:15.167000064+08:00,69.0,10,aurek7
2019-04-12 11:08:05.069999872+08:00,56.0,10,aurek7
2019-04-12 13:29:29.392999936+08:00,58.0,10,aurek7
2019-04-12 15:08:09.157999872+08:00,70.0,10,aurek7
2019-04-12 17:27:48.829999872+08:00,72.0,10,aurek7
2019-04-12 17:50:06.892999936+08:00,81.0,10,aurek7
2019-04-14 21:04:31.513999872+08:00,69.0,10,aurek7
2019-04-15 09:08:09.530999808+08:00,90.0,10,aurek7
2019-04-15 11:08:07.388000+08:00,63.0,10,aurek7
2019-04-15 13:08:07.584000+08:00,78.0,10,aurek7
2019-04-15 15:21:59.648000+08:00,69.0,10,aurek7
2019-04-15 17:07:48.538000128+08:00,99.0,10,aurek7
2019-04-16 09:30:03.784000+08:00,56.0,10,aurek7
2019-04-16 11:07:49.354000128+08:00,65.0,10,aurek7
2019-04-16 13:07:49.769999872+08:00,104.0,10,aurek7
2019-04-16 15:07:52.562000128+08:00,95.0,11,aurek7
2019-04-16 17:07:49.211000064+08:00,79.0,10,aurek7
2019-04-17 09:52:52.937999872+08:00,90.0,10,aurek7
2019-04-17 11:07:52.816999936+08:00,89.0,10,aurek7
2019-04-17 14:26:46.799000064+08:00,88.0,10,aurek7
2019-04-17 15:17:41.857000192+08:00,80.0,10,aurek7
2019-04-17 17:24:07.415000064+08:00,79.0,10,aurek7
2019-04-18 15:04:03.098000128+08:00,114.0,10,aurek7
2019-04-18 17:42:05.717999872+08:00,87.0,10,aurek7
2019-04-19 09:27:05.401999872+08:00,83.0,10,aurek7
2019-04-19 11:04:11.472000+08:00,94.0,10,aurek7
2019-04-19 13:04:01.371000064+08:00,95.0,9,aurek7
2019-04-19 15:04:02.813999872+08:00,86.0,11,aurek7
2019-04-19 17:04:00.996000+08:00,67.0,10,aurek7
2019-04-19 18:08:44.971000064+08:00,67.0,10,aurek7
2019-03-28 16:50:05.474999808+08:00,125.0,10,aurek8
2019-03-28 17:02:27.477999872+08:00,122.0,10,aurek8
2019-03-29 09:14:14.637000192+08:00,97.0,10,aurek8
2019-03-29 11:10:19.712999936+08:00,99.0,10,aurek8
2019-03-29 13:10:21.303000064+08:00,78.0,10,aurek8
2019-03-29 15:10:19.564999936+08:00,97.0,10,aurek8
2019-03-29 17:10:21.172000+08:00,158.0,10,aurek8
2019-03-30 13:05:24.857000192+08:00,106.0,10,aurek8
2019-03-31 11:30:35.432000+08:00,106.0,10,aurek8
2019-04-01 09:16:48.016000+08:00,111.0,10,aurek8
2019-04-01 11:16:28.388000+08:00,79.0,10,aurek8
2019-04-01 13:03:41.372000+08:00,85.0,10,aurek8
2019-04-01 15:03:39.921999872+08:00,77.0,9,aurek8
2019-04-01 17:03:44.500999936+08:00,105.0,9,aurek8
2019-04-02 09:57:55.152000+08:00,83.0,10,aurek8
2019-04-02 11:15:15.638000128+08:00,73.0,10,aurek8
2019-04-02 13:15:16.736999936+08:00,91.0,10,aurek8
2019-04-02 15:15:17.132999936+08:00,118.0,11,aurek8
2019-04-02 17:16:08.846999808+08:00,67.0,10,aurek8
2019-04-03 09:19:55.375000064+08:00,81.0,10,aurek8
2019-04-03 11:19:53.999000064+08:00,82.0,10,aurek8
2019-04-03 13:19:56.464000+08:00,81.0,10,aurek8
2019-04-03 15:19:55.262000128+08:00,85.0,10,aurek8
2019-04-03 17:07:40.263000064+08:00,74.0,10,aurek8
2019-04-05 11:19:39.207000064+08:00,82.0,10,aurek8
2019-04-05 13:30:13.846999808+08:00,92.0,10,aurek8
2019-04-05 15:07:11.244999936+08:00,72.0,10,aurek8
2019-04-05 17:18:22.780999936+08:00,90.0,9,aurek8
2019-04-08 09:03:33.523000064+08:00,97.0,11,aurek8
2019-04-08 11:14:35.204000+08:00,67.0,9,aurek8
2019-04-08 11:59:12.536000+08:00,77.0,9,aurek8
2019-04-08 13:19:12.101000192+08:00,71.0,9,aurek8
2019-04-08 15:19:13.836999936+08:00,81.0,10,aurek8
2019-04-08 17:19:13.368000+08:00,91.0,11,aurek8
2019-04-09 11:11:16.188999936+08:00,99.0,11,aurek8
2019-04-09 13:11:17.259000064+08:00,60.0,9,aurek8
2019-04-09 15:11:17.749000192+08:00,86.0,11,aurek8
2019-04-09 17:11:18.673000192+08:00,63.0,9,aurek8
2019-04-10 09:24:27.484999936+08:00,84.0,11,aurek8
2019-04-10 11:04:39.990000128+08:00,71.0,9,aurek8
2019-04-10 13:04:27.846999808+08:00,70.0,10,aurek8
2019-04-10 15:04:25.604000+08:00,77.0,11,aurek8
2019-04-10 17:04:25.816999936+08:00,72.0,11,aurek8
2019-04-11 09:25:16.621999872+08:00,93.0,10,aurek8
2019-04-11 11:19:02.416000+08:00,81.0,10,aurek8
2019-04-11 13:19:02.720999936+08:00,84.0,10,aurek8
2019-04-11 15:19:03.525000192+08:00,78.0,11,aurek8
2019-04-11 17:19:05.322000128+08:00,76.0,10,aurek8
2019-04-12 09:14:24.132999936+08:00,72.0,10,aurek8
2019-04-12 11:12:05.286000128+08:00,77.0,10,aurek8
2019-04-12 14:35:27.248000+08:00,72.0,9,aurek8
2019-04-12 15:12:11.963000064+08:00,73.0,9,aurek8
2019-04-12 17:15:51.622999808+08:00,91.0,9,aurek8
2019-04-16 11:05:30.400000+08:00,83.0,10,aurek8
2019-04-16 13:05:29.892999936+08:00,98.0,10,aurek8
2019-04-16 15:08:57.612000+08:00,92.0,10,aurek8
2019-04-16 17:09:11.640999936+08:00,75.0,10,aurek8
2019-04-17 11:10:33.986000128+08:00,86.0,10,aurek8
2019-04-17 13:10:34.137000192+08:00,69.0,10,aurek8
2019-04-17 15:10:34.892999936+08:00,70.0,9,aurek8
2019-04-17 17:10:36.896000+08:00,72.0,9,aurek8
2019-04-17 17:36:03.992000+08:00,70.0,10,aurek8
2019-04-18 09:00:18.923000064+08:00,95.0,10,aurek8
2019-04-18 09:13:16.212000+08:00,82.0,10,aurek8
2019-04-18 11:13:23.986000128+08:00,112.0,11,aurek8
2019-04-18 13:16:14.387000064+08:00,76.0,10,aurek8
2019-04-18 15:13:17.280000+08:00,76.0,9,aurek8
2019-04-18 17:13:14.340000+08:00,79.0,10,aurek8
2019-04-19 09:57:12.469000192+08:00,59.0,10,aurek8
2019-04-19 11:17:10.226000128+08:00,54.0,10,aurek8
2019-04-19 13:17:10.477999872+08:00,70.0,10,aurek8
2019-04-19 15:17:09.292000+08:00,73.0,10,aurek8
2019-04-19 16:01:51.226000128+08:00,76.0,11,aurek8
2019-04-19 17:17:09.727000064+08:00,66.0,10,aurek8
2019-03-25 20:45:37.300000+08:00,71.0,10,aurek9
2019-04-17 16:09:11.860999936+08:00,74.0,10,aurek9
2019-04-17 16:10:55.369999872+08:00,80.0,10,aurek9
2019-04-17 16:50:05.378000128+08:00,77.0,10,aurek9
2019-04-17 17:08:13.377000192+08:00,80.0,10,aurek9
2019-04-18 11:29:32.920000+08:00,106.0,11,aurek9
2019-04-19 11:16:16.648999936+08:00,114.0,11,aurek9
2019-04-19 12:05:46.224999936+08:00,100.0,11,aurek9
2019-04-19 15:02:05.712999936+08:00,99.0,11,aurek9
2019-04-19 17:34:30.107000064+08:00,99.0,11,aurek9
2019-04-20 11:59:31.936999936+08:00,99.0,11,aurek9
2019-04-20 14:42:42.094000128+08:00,99.0,10,aurek9
